z	y	vel_z	vel_y	hr	hl	hr_dot	hl_dot	kr	kl	kr_dot	kl_dot	ar	al	ar_dot	al_dot	fr	fl
0.02205519480743218	0.07915731251590713	0.33527426316984515	0.3481058285345554	0.3119423946919948	-0.07846192846027922	2.7024822846665004	0.9979906014116139	-0.593687138904115	-0.31235317335352253	-4.186074295505851	-7.101855708934054	0.4926213339116732	0.16243745200120596	0.2706510761669936	-17.97005735967083	0	0
0.026996992919568072	0.08779264642393306	0.10620260103129137	0.5488008500737541	0.3311974056878073	-0.0824037450852515	-0.8437379912640806	-0.7421168503356947	-0.6125194260963136	-0.3812046034534049	1.5645018048490749	-0.5399314119007944	0.40708923058020474	0.21915670228942385	-11.461810892152931	0.6297133620258293	0	1
0.025844273969279723	0.10123559023228158	-0.0962421117756791	0.712509853782624	0.2996263345286687	-0.08968208308712011	-0.5767695073165114	1.2242606851101117	-0.6045999341082897	-0.4050891838182533	-6.022591131246728	-3.850281776940186	0.18008681429674578	0.19220342108896915	12.88506814773349	-1.9035037282189848	0	1
0.02155650341363199	0.11522573955266986	-0.33606660336796723	0.7080920150997208	0.3062939750984093	-0.0724412197946327	-0.11989601307027097	1.0671565951654423	-0.7110639365435372	-0.4720422337497263	-2.637425897586097	-0.3074783171162341	0.3474198804346642	0.08775777618406799	6.512319355790902	-23.365095656982348	0	1
0.015595848711061155	0.12809198476256117	-0.24877445093690778	0.6031557585254317	0.29877048793809635	-0.0022892912253835718	0.3159355444359284	3.7721808331582323	-0.7391131963662563	-0.5917329854401592	-0.5169891738492876	-5.400856211498734	0.44177622837218866	-0.05804210506292229	-12.975276809203827	-8.867655690401682	0	1
0.010925625834734597	0.14151007774677457	-0.20545021343553713	0.7183913090702794	0.3285581752771254	0.014416599810193276	2.1429270167085948	-0.576276503247792	-0.7719737062310141	-0.6149502068806818	-1.6848085417980765	0.9271921138543515	0.09484338926523161	-0.22399797889356687	-21.542799914573713	-6.907220033976429	0	1
0.0037792950163743903	0.15800205401735548	-0.4468273387700712	0.8160330216400669	0.3381549753833051	-0.04417798685760488	-2.6987277568337156	-0.40491586605861846	-0.7823940217534746	-0.5312202809221729	9.702671188099243	-1.7045651743225319	0.2103248533207296	-0.3119499128760115	-12.109419769086266	1.1627672387527	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.005180688422566531	0.18956893543357298	-0.057740995492473544	0.8892721472185031	0.17757964576999274	0.012153865189285185	-3.8505421764052925	-3.408490289918159	-0.4121588990274594	-0.6309533116048485	6.151241386532357	8.347187847691043	0.23673959826570368	-0.40464958018601216	17.743308004431526	1.5472637033495849	0	0
-0.004015760977915569	0.20692029299640755	0.16924507591806898	0.8474699813576871	0.11770844428578275	-0.062071555782958754	-2.41364485592617	-3.4831836594561274	-0.2959280945401366	-0.45079412609179403	5.328059825188507	8.461798873090892	0.43289354670122204	-0.3836345825205685	4.931815585397322	0.7836294159888721	0	0
0.0004981825929027914	0.2223681572557044	0.3207761931321529	0.7519127749471571	0.11380478275305705	-0.05295281834734311	0.5625777708531797	2.4748825466309694	-0.27948531475885563	-0.5032772761922955	-2.3710529949111643	-7.0552372608887115	0.2472415264136938	-0.45219835541617215	-13.078579609981585	-4.260502498849637	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.01748994544984818	0.2700987504066302	0.29373267415504295	0.7962825227291535	0.0937304115263693	-0.1655743888067409	-2.659396024463759	-2.823555326987839	-0.4802637819119413	-0.5133242686100186	-2.0381641596046927	4.747457235357474	0.38267685945989705	-0.5000744877698295	9.386102233066328	0.018658919248030426	0	0
0.025341447802199848	0.2839131557526702	0.47920371195823863	0.6482399341470334	0.04878281866443146	-0.13159612901770412	-2.5271908635796962	3.9294792816012887	-0.5193440871471813	-0.579434200827774	-2.3189283979954434	-6.522221364203952	0.21167799874093252	-0.49860833482333167	4.436747338243883	-1.2836153997172417	0	0
0.03397413063037036	0.2967324591771696	0.4147684021182109	0.6380751462524726	0.0033778141118272487	-0.051929871636859914	-1.9340169570107903	4.0732909067219705	-0.5422140053465334	-0.6805831440996988	0.30872718395273835	-3.890209743127976	0.2865649056283468	-0.5000030234662622	4.027980133492202	0.0007507222629380417	1	1
0.04632265071648458	0.3250627975979046	0.22396932197422054	0.7268215601655644	-0.07184095479694186	0.058326584259599024	-1.7052207641004975	2.1105993050128147	-0.5793639442507903	-0.8865164469845661	0.3816314967413492	-4.225113949050385	0.35003207938841285	-0.13232868309244772	1.259121678834655	25.668187380585604	1	0
0.049417931347026545	0.33956569746876514	0.14235760531280875	0.7264066551949726	-0.10448627695917168	0.10828647001400604	-1.5948858040153007	2.8941733413089583	-0.596487225420848	-0.9063191469977818	0.5242559391540367	-0.44107787071571813	0.33150228358019174	0.1545947085213708	0.14938535272881115	16.563026769960086	1	0
0.05002869295478274	0.3550850210662091	-0.08640195772738689	0.8334954817243992	-0.1359209298115278	0.16907168029544462	-1.5011913014193665	2.0302782464809783	-0.6075270588936856	-0.9537021176251574	1.0718862425519995	-2.8251403838753513	0.2699739511421333	0.1291217357769412	-2.7602236152322908	-9.678399972306996	1	1
0.04109443083303854	0.3946146352648603	-0.12696882073543359	1.119992325622693	-0.1829995464829981	0.12921205998352292	-1.1008849082731353	-2.808978593555546	-0.5957814951963405	-0.9117711643395818	0.21429855559764432	3.5089369254436438	-0.09911288619043557	0.39241185880621376	-18.20281237103866	8.28054609963922	1	0
0.04190190334299213	0.41604882556952233	0.15469626942112033	1.0176957533568227	-0.21254776365009853	0.12333343059273538	-1.9513203603245202	1.6276717465756747	-0.6199587529584347	-0.9125493246991976	-1.0223303223981388	-1.7253602708928089	-0.3207550594766664	0.4609581635360378	-10.43468994482804	1.1630696724769665	0	0
0.055853251943907695	0.4599766159607929	0.5757102513216331	1.2027462834082245	-0.31249697873447246	0.09481145773176003	-2.842182092614233	-2.7019948182290405	-0.695322531092919	-0.8085151853144588	-2.1466547931998465	3.1612525099365385	-0.48616733187130823	0.500010974199447	-1.1239954996689736	-0.0027573993548872244	0	0
0.055853251943907695	0.4599766159607929	0.5757102513216331	1.2027462834082245	-0.31249697873447246	0.09481145773176003	-2.842182092614233	-2.7019948182290405	-0.695322531092919	-0.8085151853144588	-2.1466547931998465	3.1612525099365385	-0.48616733187130823	0.500010974199447	-1.1239954996689736	-0.0027573993548872244	0	1
0.0648650836752484	0.48384403845765195	-0.016879414975115813	1.1822560033271894	-0.3704163306057957	0.035605284159173856	-2.6753879833502374	-2.882264561038725	-0.7400744197849702	-0.7467632480457489	-0.4822277180742689	1.5266820862523043	-0.2939703099169577	0.5047568647328644	10.711660669728275	-0.3427999727751856	0	1
0.06003282088575996	0.5046293687986945	-0.46668293031214064	0.9355228777781804	-0.36670790819143306	-0.025607138836174492	1.8578360543187211	-3.0677010239837106	-0.810913911624211	-0.7012344565947641	-2.951261741099022	6.507772982225027	-0.0019224377314159824	0.423271033463835	10.302430315470225	-21.962177680092307	0	1
0.047104319197042374	0.5213123498382297	-0.7546250202516924	0.8091311612968565	-0.30192768399039416	-0.08113247423285141	3.203765172621718	-3.845976781880004	-0.8547160511387855	-0.6191880879119731	1.2989006006805943	7.1593372406226425	0.23154229486689903	0.29715205372047304	11.84405133248113	-7.343163432199402	0	1
0.03334137871021715	0.5360544674784894	-0.5918611495246008	0.6696231336743557	-0.21755734788939662	-0.15424378764330715	5.603885602568278	-3.524087727939518	-0.808156189633725	-0.4784152930614374	0.7683892105932815	6.807738181733354	0.39171418933991564	0.1486685900780378	7.007294206751754	-6.937005403339806	0	1
0.022673286421529142	0.5491739154721492	-0.4550147765060331	0.656313383549754	-0.10297566507717715	-0.22008315331293193	5.62790330713282	-3.233899130839772	-0.7837749080485752	-0.35095049624185304	1.529190197263798	6.297037670020448	0.4686912316924374	-0.0006533313132743856	2.1026805757355467	-7.114219331600067	0	1
0.007895419632041994	0.5729071968614139	-0.2855171180447505	0.49443141819440634	0.038507533206178834	-0.25041004793264054	3.410248635042582	1.6050154737027102	-0.44758196846132137	-0.26610651803966334	8.939119231899886	-1.5549992386469982	0.4833680814517569	-0.30966263262713145	0.3604498862482455	-7.32898690664403	0	1
0.0031059074174769313	0.5817709310861946	-0.17746987357216282	0.4126124835400021	0.1267730200889421	-0.21555227826976076	4.672343475770321	1.8153809699445953	-0.30961690997314495	-0.2943775338952346	6.209805755294159	-1.4687609514159679	0.4870326036097099	-0.47024414864313524	0.2407323504046115	-7.829485633032238	0	1
0.0031059074174769313	0.5817709310861946	-0.17746987357216282	0.4126124835400021	0.1267730200889421	-0.21555227826976076	4.672343475770321	1.8153809699445953	-0.30961690997314495	-0.2943775338952346	6.209805755294159	-1.4687609514159679	0.4870326036097099	-0.47024414864313524	0.2407323504046115	-7.829485633032238	0	1
0.0020044871130097826	0.5922875411536578	0.06617556878081304	0.5946037726107254	0.2615511819554568	-0.24717394918520696	7.059205428743134	-2.739891096123796	-0.35492653491487935	-0.23798736004587884	-5.262653329248813	4.274264544421575	0.4999633774520085	-0.3583467823439772	-0.0706692169797225	9.367957269376014	0	0
0.005443292045185899	0.6053538568850665	0.26398378596781896	0.690239519941156	0.3759282550247516	-0.3000646453220899	5.152406889468052	-2.5221876946399164	-0.42927908955778804	-0.16589028470694078	-3.3366728128207	3.058944807641994	0.3889956583093488	-0.14947167491176216	-12.437315757702319	11.192235651775702	0	0
0.012846569966651518	0.6200880261877286	0.4524083169935824	0.7635460196362658	0.45571621557252673	-0.3384922133433328	2.9347700250332593	-0.20847128891767663	-0.4904195908046951	-0.12226625960366633	-2.7278540198126526	-0.5041551769175351	0.31290213769883835	-0.07098001131023146	7.913377087901652	-13.603585347951277	0	1
0.022801395406630242	0.6368595893372554	0.46942817277450366	0.9156799964582527	0.505117961103843	-0.3542006457753768	1.900491969560199	-1.7187427082881965	-0.5387738379088738	-0.17010403250128014	-2.187283389327202	2.7136617646500656	0.4513005087913502	-0.15559026419087996	4.470855066983027	-21.50199167851117	0	1
0.030378470966631575	0.6572416319441764	0.3073184419810005	1.1405922851460577	0.5196141653563808	-0.35990313728136236	-0.744274133730054	-0.9103231391706129	-0.5575313259200856	-0.2549197253799642	0.2710262005853662	-1.1960651152387016	0.3849694910815682	-0.1890255171330475	-7.9582600563650825	-1.5971937820269329	0	1
0.03748301874150582	0.6816837706818166	0.43283946847685134	1.2692352826266744	0.4760772849043162	-0.33473149610954334	-3.887814686644296	2.788091198522801	-0.562689932373881	-0.3666772984099742	-0.1881344265111884	-8.369117418669845	0.3551891710317472	-0.34756248997410744	11.499958235650851	-10.894490903369835	0	1
0.043712749817728755	0.7060146775401147	0.1541827697269916	1.178307334452956	0.4529289144020989	-0.26932416957172034	-0.4829159510562129	4.065527791563221	-0.6227396389939939	-0.5317265406194407	-3.094066030385317	-8.071266029112074	0.4286943112509274	-0.4739890195459644	1.471720786658167	-3.6340877809737036	1	0
0.04646917279377467	0.7301399330173939	0.19000807941428757	1.237017039074239	0.40610532747652606	-0.18667549244773696	-3.3176510230922105	4.155473709974946	-0.6101101913252265	-0.6622740899417758	1.5049587025859157	-5.215377216186232	0.18334358855546107	-0.500005254933158	-19.56980584526552	0.0013146730941813178	1	0
0.04833556489606138	0.754508613212633	-0.07511620465156083	1.190633601010742	0.3459512128917748	-0.10016453466710473	-2.7325584302070736	4.505870907695041	-0.6176563454714259	-0.7345029249506831	0.5933866212258327	-2.2258047860830588	0.26942800487405894	-0.5002385938124698	2.368541724281577	0.05969469200206223	1	0
0.04495515638918899	0.7782990291059197	-0.2364099594755733	1.2158718723324904	0.28795022647855184	-0.00817369416034186	-3.4833638066652086	4.134081105522958	-0.6088797058022175	-0.780797110033606	4.262470315823391	-3.1037065858191473	0.28282093343919	-0.5001265140714208	-16.04783921228728	0.03179990536438404	1	1
0.03985627872625514	0.8028528276992739	-0.3113172009243721	1.2368405783215841	0.22831308238053438	0.06637564305901211	-3.2638063156521557	3.4706117047681686	-0.598839972022307	-0.8285879372073355	4.319186148251372	-1.6947376720657246	0.2824402316825303	-0.5000013403607673	-17.821709934293253	0.0004770815719321586	1	1
0.03334186329794917	0.8277424901596745	-0.3801888851907769	1.257942005553201	0.17406698662540165	0.1341403233527263	-3.092059847346933	3.246825071526796	-0.5930924250472405	-0.8550868284773694	4.537011182256739	-0.7800851383895915	0.24824815596030536	-0.5000330914923268	-19.765688195638948	0.008586180380761643	1	1
0.025504019198884113	0.8531298696948386	-0.44335888841639165	1.2903976149094156	0.12499288037854406	0.1987506257697751	-2.982573530070278	3.125893770744106	-0.5901546460952511	-0.8623639953873035	5.0781415684220175	0.2633362583812846	0.1760416808978622	-0.500178061895225	-22.328953982496017	0.04464446747286921	1	1
0.01628475755531724	0.8792452621010804	-0.49688071907468434	1.3209898316024538	0.08452631966309099	0.2627220254448295	-1.6882286144075607	3.258381811762382	-0.591319008058111	-0.849667290306809	1.2908603320479073	0.8444835953825849	0.07273752866912542	-0.4999053010559571	-6.773410028306007	0.29586906472019425	1	0
0.0023545652998971317	0.9355590772386564	-0.11742013537020357	1.4874522658911185	0.004342876593407041	0.3926300667202707	-2.5672896721259186	3.127117491997887	-0.5839177517354948	-0.8198137914819297	-1.5206795778682305	0.5830644709514239	-0.28940397857328826	-0.4985537297742564	-6.954261776323366	0.021710363369658037	1	0
0.0023545652998971317	0.9355590772386564	-0.11742013537020357	1.4874522658911185	0.004342876593407041	0.3926300667202707	-2.5672896721259186	3.127117491997887	-0.5839177517354948	-0.8198137914819297	-1.5206795778682305	0.5830644709514239	-0.28940397857328826	-0.4985537297742564	-6.954261776323366	0.021710363369658037	1	0
0.002497228858705623	0.9660207063732734	0.1149754595159835	1.5454036015160888	-0.054936159948370644	0.44401170047322225	-3.2668832020032794	2.072589235768448	-0.6192669619600633	-0.8277703984576457	-2.21966794145501	0.8246773829409757	-0.43164721983505494	-0.16084607915704652	-4.30182215545711	16.474169027372486	0	0
0.007607827169965727	0.9967855863812867	0.38135479678794426	1.5248144098425451	-0.12368156652508056	0.4911105949672745	-3.5242707138018785	2.7229383183118943	-0.6668227084199199	-0.8177042180674201	-2.400673622620863	0.12952444615485126	-0.4814122511347776	0.15687761585957993	-1.4314532351734774	14.990495732573443	0	0
0.01712080440118952	1.0277862096812445	0.538501591024939	1.5902952242740163	-0.2007738148608169	0.527908671721729	-4.166874201823991	0.418107690428636	-0.72534084222948	-0.7812484566577851	-2.230182923889049	3.804012487055311	-0.2848275492251213	0.4076657648211439	13.772825315806255	8.049810237589998	0	0
0.04518217745350961	1.0942529554134575	0.8668547723402963	1.7595836114467884	-0.33153715936292016	0.48027266799399637	-3.00751861594319	-3.0716262873983586	-0.7661632478141049	-0.6670801070684798	-1.2744595220491672	2.0298387093323624	-0.4450708631511411	0.5000206825532691	-4.145094418187679	-0.005039143839834281	0	1
0.05738589878499148	1.1289072578165154	0.5262481606328158	1.7853506287287173	-0.384383083169352	0.4790278961280503	-2.519674210746581	-2.696762932413143	-0.7797737911315012	-0.7278440503478523	-0.4589307039912942	1.8595531718066267	-0.4886714403838397	0.292792973855156	-0.8540864565179098	-18.06718608143774	0	1
0.06358243242233536	1.1645086091482844	0.022398918427813417	1.7758549940239141	-0.4263734336461429	0.4311112178132852	-1.7073183121802495	-3.6073598009460226	-0.7813279794609125	-0.7843925738948387	0.42152930701671987	1.94247078512849	-0.4987695134882193	0.33793076958375057	-0.2560939315538775	-13.03322115825349	0	1
0.05756154976159556	1.198591502632362	-0.6404077152112794	1.5818956722153708	-0.42685632895694425	0.3299493010184307	2.22008498583109	-6.330945648882676	-0.8205195669717931	-0.7305026403982806	-2.5830823858992984	6.552117522994255	-0.283341528036936	0.39716713202217235	7.902927271756617	-0.7715787249770611	0	1
0.041344595682236494	1.2277944294711716	-0.9222760039352088	1.3658758800598478	-0.3542217640451213	0.2125431528067505	4.604374088305057	-5.593985902186836	-0.8775338208906067	-0.6062444783978336	-2.0803932491357338	9.34976336357583	0.04999194077962521	0.30573018079125003	19.49015220857193	-23.00848313650097	0	1
0.023092116603229806	1.25394460968611	-0.8276176697912783	1.2717062722373385	-0.249253071650112	0.11120238442578234	5.481405985964956	-4.965247724439998	-0.8838752010728843	-0.47704239885075594	0.45826233117423243	7.18759026599499	0.28292359330871353	0.17988688211809656	10.831314516577029	-7.601153762063772	0	1
0.008454082738174962	1.2790979901419601	-0.6406581218824206	1.2199722431776543	-0.15663701031305077	0.01887364686992754	4.323253908082145	-4.132859774693519	-0.7987152547011913	-0.34545866965434247	6.857140922081513	5.846688236760941	0.4188190078662979	0.031387227204617396	4.48119772581561	-7.443272961729948	0	1
-0.0024347330894560846	1.3026286160407075	-0.4620239064465325	1.150832162694815	-0.06494112513477113	-0.0574190055220587	4.8508967095188025	-3.838105239790439	-0.6488395319985374	-0.24457361517561615	7.462132850605544	5.719027061987099	0.4656466837312987	-0.11437940084727316	1.4549826142532094	-7.169025116303979	0	1
-0.010386386064139212	1.325162820161375	-0.3019589914939078	1.112423912032651	0.02729008765186869	-0.12284133029223554	4.502801743851845	-2.7574930089496132	-0.4834709929067271	-0.15621999857373758	8.534676437059067	3.787331232970538	0.47853254559460723	-0.2607299950242874	0.475998234168145	-6.527337614530772	0	1
-0.014829536474128435	1.3475816286360187	-0.10514982295271275	1.1335730062039657	0.12067592445942932	-0.17851043913001696	4.711726664872312	-2.5714774917409087	-0.327022394640597	-0.08863657547688586	7.067092079162434	2.859296984940553	0.48680492205144166	-0.3897529301616549	0.5800907725020839	-4.8642378105897945	0	1
-0.014309762175154565	1.3711880861545211	0.15568728464262946	1.2486409079122296	0.2042927784331221	-0.22981150434578446	2.9936201157987283	-2.52340374237456	-0.1876222894727082	-0.04949260898339514	7.596827701486183	1.2546334213260633	0.49623065723204185	-0.45788586362808914	0.9170763490021656	-1.0007105313905253	0	1
-0.005405579200694775	1.4229327457267131	0.21714279558613456	1.334914585777318	0.3866962963598093	-0.2778732941809805	3.2668433313731784	1.225330001287423	-0.19824327782910434	-0.10974330526765019	-1.573733164202087	-5.964393492211147	0.11012673295991515	-0.47229384269827435	-11.969733339787782	-1.9815186264873246	0	1
0.0004730381311189968	1.4506012368923242	0.3716918119938483	1.4350782938212248	0.43418958982808054	-0.2496290992830863	1.3392922709602826	1.2601626276639553	-0.2339394562864383	-0.22757974603460074	-2.2103264229892368	-5.147563770283695	-0.17587472444969965	-0.49994959929576943	-10.523004723296674	-0.7602423117073247	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.021032547719410613	1.5125411695222026	0.5977268132611129	1.5956377714645764	0.5011059676392717	-0.3385275154086784	0.1904986069198528	-3.6589746487741883	-0.5080802304453824	-0.2376489875869261	-4.249325677373529	1.750251259203224	0.17140263277209833	-0.500630177396542	16.806962571506567	0.15757273038534736	0	1
0.03382669107774665	1.54503173849483	0.7260154431217523	1.6699917348370124	0.438613630833264	-0.3722120314545734	-4.491006067082858	-1.0937078125562842	-0.4590631733784445	-0.3051091171141582	4.631414297063879	-5.701225509589314	0.41755499957100906	-0.4846926120895505	7.085107279147517	-0.2882860529334428	1	1
0.039416014219864695	1.576193618271505	0.15233552208248832	1.5291979294448645	0.43866299075309545	-0.375336598841189	-1.4336221289310154	1.9046029282918282	-0.522742674216758	-0.43361254668774585	-1.2727600109760029	-9.471152976048579	0.2928813166501225	-0.4940229035697179	-11.819529269685605	-1.4806376669652481	0	0
0.04371722190652269	1.6071545364128315	0.29694920839168143	1.5723926991698092	0.37926324646034804	-0.3232322327208248	-4.411988312244427	2.9964656418356785	-0.5466159601075633	-0.6108035733862689	-2.0541006045570747	-7.656466835335726	0.2314926815052294	-0.5000144681652179	15.209015111328824	0.0036608107724029892	1	0
0.04445707102873827	1.637336510817318	-0.012642598580480119	1.5215381190401622	0.34482948355777676	-0.24617250882666042	-3.1534978710654675	4.192323045258196	-0.5925688219117653	-0.7280894442294645	1.7739457959049054	-4.202932009855276	0.2036764691562407	-0.5011197280698036	-22.485752516889608	-1.1197435084095748	1	0
0.042322494119009645	1.6674722537811484	-0.18951897224615188	1.4934143601341778	0.28014508326606613	-0.15595089804617235	-3.7648901483540866	4.713077393426338	-0.6044758221030646	-0.7854963761563827	3.916033440274765	-1.6156716519394987	0.2652695963230194	-0.5000127768763862	-15.885850635668932	0.0032760044830069113	1	0
0.038327754896795185	1.6971956307438099	-0.24350711572338077	1.4868592444117423	0.21621545901508465	-0.05921633251449432	-3.519140363405636	4.852012718493689	-0.6067516504888264	-0.8015426872842237	3.906353787424124	-0.02223985756977065	0.2776522512343256	-0.5001054983833786	-17.382091436123982	0.026460032147522128	1	0
0.03355812574676815	1.7271061406026353	-0.273006909807871	1.5127190272973285	0.15695132839195036	0.037985209409069576	-3.369523974115739	4.746307293890547	-0.6119455267962204	-0.7951367217614669	4.072086751819767	0.8100818911738132	0.25593391745718375	-0.49927462129682976	-19.05955249801536	-0.2023884112505483	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.012665398045362356	1.8229798751245336	-0.2707118683944929	1.672882034253627	0.015268849390769113	0.26039586312892204	-2.095790080297966	3.704381996812811	-0.6099867178631522	-0.8154926267721061	0.4276284484551762	0.6410620710686983	-0.09054426550565697	0.16983513151186713	-8.990803102300973	7.841513112399459	1	0
0.009719105354803711	1.8571368033900642	-0.027454906058389995	1.7390407808137807	-0.03226868754966805	0.3407781934365115	-2.7192416637818515	4.165016629542588	-0.6175382084234791	-0.7839281482374663	-0.9707819932893411	2.4518864453694276	-0.30811862419350167	-0.021396705352755063	-10.476844881948432	-24.23447525893257	0	0
0.012439175846500556	1.893010643081772	0.25750110471390886	1.8180831817738552	-0.0941148561318359	0.4091268069154044	-3.324988627793444	2.6158734325057957	-0.6520246211302982	-0.7941055541004562	-2.115467465618598	-0.44189447954523553	-0.44020795704595006	0.06404559379322539	-3.966083490558627	17.490752951780735	0	0
0.019199221403105978	1.9301860784380405	0.4142987074526902	1.9164104003005158	-0.16492379270474178	0.4330590756827437	-3.6540199575405423	-0.3731651586639838	-0.692884927707146	-0.7544291709224407	-2.0212911313632187	3.921460676814535	-0.4845258533889867	0.3742453585692127	-1.1758467433737518	10.681836221103726	0	0
0.019199221403105978	1.9301860784380405	0.4142987074526902	1.9164104003005158	-0.16492379270474178	0.4330590756827437	-3.6540199575405423	-0.3731651586639838	-0.692884927707146	-0.7544291709224407	-2.0212911313632187	3.921460676814535	-0.4845258533889867	0.3742453585692127	-1.1758467433737518	10.681836221103726	0	0
0.02945856684941189	1.9694702619739806	0.5955708200312732	2.0036493930764485	-0.23739436615748755	0.4132512102326551	-3.563730952364532	-1.387071533365983	-0.731774820112804	-0.6864114626386009	-1.8270128645590016	2.6198132913472376	-0.498792848922748	0.41413733770808214	-0.39965753884220767	-6.648116688684965	0	0
0.04317054805449022	2.0104227309519382	0.7459193540534381	2.1049303811025966	-0.3065468016691506	0.3746102634196653	-3.6444724166088647	-2.971745279852426	-0.773861195786397	-0.6667990410459135	-3.442498443118662	-4.423248361345801	-0.4347136370843856	0.20450223692086578	19.81663994787965	12.675245259294595	0	1
