avg_reward
243.3594168797637
161.30276067060737
245.30460022603538
167.67261757192236
282.44993410375304
166.35583070771392
221.0336497117111
168.1677807289818
226.8539298137071
255.62047320861217
316.0838691957613
153.06494992937914
234.02606183168876
227.89128160860201
149.38404076561338
216.75696405922795
150.51607379656852
240.89029810861066
270.08719059562367
264.8795474450906
380.17787625589983
264.9244044979158
268.44524393632526
150.25438100630117
259.61301010737816
212.33313630974507
392.67385963703686
322.50550103448893
288.4972539904652
374.1729488331668
284.170111165784
327.61458505638166
260.50290901594326
301.1462437249555
248.33386131758908
280.8728966825674
382.4107975274896
257.97736410106
233.61859993836393
240.83887131074144
154.3957239090322
238.63194650367092
246.88297019392945
422.94351975788805
376.7066269230701
306.9058777164759
244.9345895776766
235.47268044988135
193.90174569725545
242.67461126744146
391.04909295689447
215.19582032711986
243.8395475910505
365.9591604992318
150.79762891841253
148.61577952471123
211.8381237789869
242.23607743830493
194.86650497437296
282.23889578599585
155.11197600367836
293.3963630429299
232.68875050258185
149.14527906488695
206.25651455909855
275.81173939496335
134.96270747349433
198.37432980057298
167.86640127616695
174.73830355038956
205.25061017722055
164.01243188352552
377.91927690972983
234.75313617532638
277.1372748086981
304.6637872916057
266.08524770634114
161.68380857599715
299.17021333106504
207.6026126413755
264.03517942153854
231.37906261662283
222.173540240362
221.42929692081162
150.91770096383624
148.8599627041736
223.27681404728932
201.60937012172002
