avg_reward
262.38915132785615
399.6803860686182
258.49823514131435
386.47701081486036
394.0598109010598
405.4617514577277
403.2325011725572
371.3370320663259
391.1185601020979
398.78492186035106
396.14822570710373
399.4501704542006
269.3527727600882
654.4455714210953
372.16322999024703
396.83832553774295
252.90913086985444
491.1029128528595
264.54493451348003
265.4878255544709
270.6707028132734
378.44472635411637
268.1310372162899
264.99666292630957
368.7354283977636
266.1568828903745
259.2098241471269
525.8128983202192
393.93524755697007
266.51434653057385
395.4627505814929
451.6253868508521
393.55318888013795
397.46724300004956
396.112987196155
519.0929950701513
395.47786159475663
399.0609455212299
490.6456677636178
486.67723384652527
268.3083957488609
263.91664766048956
261.5696740096842
270.36249431839076
258.93405172056544
464.70357203430393
398.9975366591822
252.81577894429833
531.219241106053
534.3210612734327
258.8083480911112
249.9153089626083
388.35319959433065
397.9967335110972
269.1800094205663
393.289559746882
316.36235873679846
386.71936671423475
397.8576582851953
259.4573070908659
383.975275828969
