avg_reward
2.649481613903174
-4.11218640212318
-3.7408263871124916
-4.262548003860152
-4.334416308484437
-4.241676317384707
-4.176431312505593
-4.20252251243266
-4.331697686167297
-3.5816311997960866
-4.285457555463147
-4.409308548513499
-3.6844584955099484
-3.6988720473667946
-4.257045021078033
-4.412445392974417
-4.329172780793105
5.877333999561288
6.955750448168935
4.214799859073919
-0.5002883474980813
0.7763761837947545
4.102105570432544
7.0456605731086075
0.22366689177629412
5.987310270077652
1.7235847517134826
4.770937498060926
2.4244993748399053
3.663969506018411
-1.557778331118587
0.06752443962734522
12.268864616634778
11.786396783170124
5.9566612221816815
7.910078912862341
2.5399069135373895
4.156066606041558
6.705904657314465
-0.2872765133612271
-2.289210720362214
2.2330197218127465
-0.7859573716311047
1.8884571219542106
4.7876567416437625
2.2965206146783688
-1.105572915156827
1.2625310046271483
-0.6909588420799656
0.06706344059089382
0.9748913365675005
3.9734691104267625
2.178140899222951
1.3425668341125678
2.599292102132262
-3.777456363434262
5.88821449799603
4.497559270941293
-1.5690001612770057
5.858819368626447
6.948086612818869
1.8143383156760493
4.7607395088712945
9.033557622909452
-3.0145612585923733
4.396792972020694
-0.9009940185618934
1.2760583679969706
1.7217872819332871
1.4268690588966584
-2.803577951493587
-2.9041402450283837
-3.093036043889076
4.374305642453026
2.8002347215087258
7.613417024605877
3.2446759311469036
-2.407578851635262
1.392709022808934
-1.0231979531708126
5.171476223609178
1.4451638602982173
1.970889825473322
5.177345689519894
5.23356652838096
24.51414331103308
13.52464149998671
10.098915102477749
20.871438476309557
8.438258113627166
3.1795446609899396
10.48875529172957
9.155717366182362
1.9823193426385752
12.983580961344265
35.51808886572802
58.49683204132242
51.8928672347874
36.506387520573256
304.1038430439179
188.1908983602956
38.42433135143632
43.85610323279805
203.3558901712018
180.6642166982877
344.11988883788786
347.36429032715125
272.8864527358235
170.7126159470566
265.20746184463974
264.6362804379627
254.34873537021585
433.95121164278646
342.2445079931474
362.2982397200637
132.70278443739636
261.8869902574653
527.2931693577297
278.13681365159516
294.6917837907043
233.8558711003788
277.3215248808493
397.0602927052697
264.6173934171104
260.6319258970874
282.1784677611355
394.0599853862027
314.8697050826113
169.73931970286375
380.6661856759545
268.01794510857314
167.8982931965688
225.03130489941537
143.4734389212666
266.42806305463216
335.5975825504667
376.22525076335654
523.7532249061549
191.07931370780085
157.75074399992815
484.26271059979365
169.0018847188532
368.6360089869895
437.96486368824054
344.0349024722535
353.2103614259413
312.6132213396661
301.4306062404304
360.12595963963156
381.4762762948435
377.3294558217252
138.04219858919214
241.6108088730582
159.94865002458826
200.06782437780868
247.94942318914264
258.54098311619543
382.6980609035372
258.15647258213164
114.18868443809103
183.70920097777233
239.53266998677609
278.72014378853453
257.3489219419065
269.7369469769203
148.59771907883908
397.5708536717768
341.0962292305321
222.62228299321654
140.51425363114282
150.26830032443817
303.3105172249044
269.3354839829654
120.16571467108204
360.6525269158916
139.65954529390189
291.40914862204716
262.8910328589269
253.6378962985385
270.3215393694659
61.29807375942177
227.18248951715992
164.8961077423994
322.04836021393925
228.81186232862493
224.91277721009715
38.791416473684244
176.63246569365498
356.6605274658558
654.4730159150711
189.73971226728275
465.95178068306404
206.36101891368503
397.1803412583775
150.80218636376557
347.7679825143997
152.51128321804347
267.29946019332084
25.340937808807325
138.7266811810877
183.53628542063342
269.67047181449425
268.8207337397624
159.73748788735773
248.38888689712297
249.08715310073012
166.43745834855605
227.36146116508743
301.57464474597634
190.64609498966584
371.80721281912
332.076941212409
250.45004266767955
278.9421949646142
256.5127597806078
334.7076081656202
232.789582244258
262.5358429935357
260.7450293436485
260.7665561334039
107.91077951615382
268.77246164906353
254.16434460612203
267.5026182725534
385.93971081181587
372.42008167788725
141.76252108746502
266.35987172187185
381.1796529612144
265.11798974334596
